,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid
1/3/1990 2:00,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
1/3/1990 3:00,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
1/3/1990 4:00,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
1/3/1990 5:00,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
1/3/1990 6:00,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
1/3/1990 7:00,8531730.877,5428073.722,-333421.464,4977216.138,4442439.257,-370517.889,-370517.889,1385309.976,6998014.555,8598975.729,6054727.002,-370517.889,-327295.846,7291106.256,9347197.127,29723.14,9431842.16,-370517.889,3598026.43,-370517.889,160545.39,-370517.889,252268.665,9194022.202,-330574.517,
1/3/1990 8:00,65524638.87,28062747.34,1867118.563,64622163.44,51696148.41,1613092.612,3916365.131,36264605.14,60767719.64,63761554.41,67332525.06,2925561.29,35198291.23,69186673.11,76716318.09,44654513.23,76532136.52,11130580.86,3764077.716,1772384.723,53414680.85,1571808.921,4586351.337,72640777.95,2305577.822,
1/3/1990 9:00,75361358.28,23258486.98,5592953.228,76544894.99,72704789.06,4700574.055,14235713.9,56768427.87,70392736.98,69864579.07,82187302.27,11548278.84,74660102.38,82585423.83,82870314.71,80791339.02,84093638.08,6831388.113,7504511.976,10230924.85,78535911.13,4458533.955,5968340.306,81791031.46,4604756.494,
1/3/1990 10:00,72162794.11,47810368.84,22197992.21,74812471.02,75546664.38,8215738.496,23465666.46,64468088.39,73532656.5,66506426.54,78572872.59,16182141.4,76614144.24,78094003.74,78484098.13,78795987.2,79611877.16,18920204.15,34172980.67,11189045.45,76962813.52,9595506.741,14667926.72,77206343.04,9014109.712,
1/3/1990 11:00,69292313.82,35679226.8,27208509.17,73275648.99,72782546.82,13638572.83,29340444.68,48280371.64,68590217.15,69217413.01,74303776.6,23821888.38,72446373.47,72940251.95,73477614.48,74136343.97,74478043.64,15775027.74,69641104.32,26738449.1,73387527.6,11589474.49,15153833.73,72896483.65,11197666.08,
1/3/1990 12:00,70071237.95,51448082.1,10491155.44,71554065.58,72193736.63,18424241.91,11813083.47,61711700.39,70117344.37,67998828.27,68512436.37,32852138.36,64534035.91,73208333.95,73333567.99,73916331.82,74228244.91,10341874.66,71623749.18,39604866.47,73843806.02,10777491.69,11294908.75,71665023.71,11329768.53,
1/3/1990 13:00,64037713.39,63850873.3,7924156.82,73785222.25,75944141.97,54188021.25,7492123.934,61997128.7,74315954.14,65884326.31,71188813.84,27450103.73,70288803.24,75254440.58,77531705.57,78131827.7,78191076.38,7634921.374,75104856.16,57075286.44,78154078.78,8978983.77,9177249.49,76354394.33,12511531.71,
1/3/1990 14:00,66797194.63,34531561.78,3983881.746,78659952.56,76346442.53,74345954.25,6539496.819,37411376.86,76387200.94,54914408.95,47988155.79,11650000.89,77189086.05,79431000.86,81166967.46,81058234.68,81968122.98,4537766.743,70874674.58,55222421.31,81878957.93,4147476.651,5826577.607,80780644.08,8184301.765,
